ID,description,Gender,ESCS,Performers,Average
ST80Q06,Cognitive Activation - Presents Problems with No Obvious Solutions,Male,Low,Sometimes,21
ST80Q06,Cognitive Activation - Presents Problems with No Obvious Solutions,Male,Low,Never or rarely,13
ST80Q06,Cognitive Activation - Presents Problems with No Obvious Solutions,Male,Low,NA,36
ST80Q07,Cognitive Activation - Presents Problems in Different Contexts,Male,Low,Always or almost always,19
ST80Q07,Cognitive Activation - Presents Problems in Different Contexts,Male,Low,Often,23
ST80Q07,Cognitive Activation - Presents Problems in Different Contexts,Male,Low,Sometimes,16
ST80Q07,Cognitive Activation - Presents Problems in Different Contexts,Male,Low,Never or rarely,7
ST80Q07,Cognitive Activation - Presents Problems in Different Contexts,Male,Low,NA,36
ST80Q08,Cognitive Activation - Helps Learn from Mistakes,Male,Low,Always or almost always,26
ST80Q08,Cognitive Activation - Helps Learn from Mistakes,Male,Low,Often,21
ST80Q08,Cognitive Activation - Helps Learn from Mistakes,Male,Low,Sometimes,13
ST80Q08,Cognitive Activation - Helps Learn from Mistakes,Male,Low,Never or rarely,5
ST80Q08,Cognitive Activation - Helps Learn from Mistakes,Male,Low,NA,36
ST80Q09,Cognitive Activation - Asks for Explanations,Male,Low,Always or almost always,30
ST80Q09,Cognitive Activation - Asks for Explanations,Male,Low,Often,20
ST80Q09,Cognitive Activation - Asks for Explanations,Male,Low,Sometimes,11
ST80Q09,Cognitive Activation - Asks for Explanations,Male,Low,Never or rarely,3
ST80Q09,Cognitive Activation - Asks for Explanations,Male,Low,NA,36
ST80Q10,Cognitive Activation - Apply What We Learned,Male,Low,Always or almost always,20
ST80Q10,Cognitive Activation - Apply What We Learned,Male,Low,Often,23
ST80Q10,Cognitive Activation - Apply What We Learned,Male,Low,Sometimes,17
ST80Q10,Cognitive Activation - Apply What We Learned,Male,Low,Never or rarely,5
ST80Q10,Cognitive Activation - Apply What We Learned,Male,Low,NA,36
ST80Q11,Cognitive Activation - Problems with Multiple Solutions,Male,Low,Always or almost always,22
ST80Q11,Cognitive Activation - Problems with Multiple Solutions,Male,Low,Often,23
ST80Q11,Cognitive Activation - Problems with Multiple Solutions,Male,Low,Sometimes,15
ST80Q11,Cognitive Activation - Problems with Multiple Solutions,Male,Low,Never or rarely,3
ST80Q11,Cognitive Activation - Problems with Multiple Solutions,Male,Low,NA,36
ST81Q01,Disciplinary Climate - Students Don’t Listen,Male,Low,Every Lesson,7
ST81Q01,Disciplinary Climate - Students Don’t Listen,Male,Low,Most Lessons,11
ST81Q01,Disciplinary Climate - Students Don’t Listen,Male,Low,Some Lessons,27
ST81Q01,Disciplinary Climate - Students Don’t Listen,Male,Low,Never or Hardly Ever,19
ST81Q01,Disciplinary Climate - Students Don’t Listen,Male,Low,NA,36
ST81Q02,Disciplinary Climate - Noise and Disorder,Male,Low,Every Lesson,7
ST81Q02,Disciplinary Climate - Noise and Disorder,Male,Low,Most Lessons,12
ST81Q02,Disciplinary Climate - Noise and Disorder,Male,Low,Some Lessons,25
ST81Q02,Disciplinary Climate - Noise and Disorder,Male,Low,Never or Hardly Ever,20
ST81Q02,Disciplinary Climate - Noise and Disorder,Male,Low,NA,36
ST81Q03,Disciplinary Climate - Teacher Has to Wait Until its Quiet,Male,Low,Every Lesson,7
ST81Q03,Disciplinary Climate - Teacher Has to Wait Until its Quiet,Male,Low,Most Lessons,11
ST81Q03,Disciplinary Climate - Teacher Has to Wait Until its Quiet,Male,Low,Some Lessons,22
ST81Q03,Disciplinary Climate - Teacher Has to Wait Until its Quiet,Male,Low,Never or Hardly Ever,23
ST81Q03,Disciplinary Climate - Teacher Has to Wait Until its Quiet,Male,Low,NA,36
ST81Q04,Disciplinary Climate - Students Don’t Work Well,Male,Low,Every Lesson,6
ST81Q04,Disciplinary Climate - Students Don’t Work Well,Male,Low,Most Lessons,12
ST81Q04,Disciplinary Climate - Students Don’t Work Well,Male,Low,Some Lessons,23
ST81Q04,Disciplinary Climate - Students Don’t Work Well,Male,Low,Never or Hardly Ever,23
ST81Q04,Disciplinary Climate - Students Don’t Work Well,Male,Low,NA,36
ST81Q05,Disciplinary Climate - Students Start Working Late,Male,Low,Every Lesson,6
ST81Q05,Disciplinary Climate - Students Start Working Late,Male,Low,Most Lessons,10
ST81Q05,Disciplinary Climate - Students Start Working Late,Male,Low,Some Lessons,20
ST81Q05,Disciplinary Climate - Students Start Working Late,Male,Low,Never or Hardly Ever,27
ST81Q05,Disciplinary Climate - Students Start Working Late,Male,Low,NA,36
ST82Q01,Vignette Teacher Support -Homework Every Other Day/Back in Time,Male,Low,Strongly agree,26
ST82Q01,Vignette Teacher Support -Homework Every Other Day/Back in Time,Male,Low,Agree,28
ST82Q01,Vignette Teacher Support -Homework Every Other Day/Back in Time,Male,Low,Disagree,7
ST82Q01,Vignette Teacher Support -Homework Every Other Day/Back in Time,Male,Low,Strongly disagree,3
ST82Q01,Vignette Teacher Support -Homework Every Other Day/Back in Time,Male,Low,NA,36
ST82Q02,Vignette Teacher Support - Homework Once a Week/Back in Time,Male,Low,Strongly agree,17
ST82Q02,Vignette Teacher Support - Homework Once a Week/Back in Time,Male,Low,Agree,32
ST82Q02,Vignette Teacher Support - Homework Once a Week/Back in Time,Male,Low,Disagree,11
ST82Q02,Vignette Teacher Support - Homework Once a Week/Back in Time,Male,Low,Strongly disagree,4
ST82Q02,Vignette Teacher Support - Homework Once a Week/Back in Time,Male,Low,NA,36
ST82Q03,Vignette Teacher Support - Homework Once a Week/Not Back in Time,Male,Low,Strongly agree,7
ST82Q03,Vignette Teacher Support - Homework Once a Week/Not Back in Time,Male,Low,Agree,9
ST82Q03,Vignette Teacher Support - Homework Once a Week/Not Back in Time,Male,Low,Disagree,22
ST82Q03,Vignette Teacher Support - Homework Once a Week/Not Back in Time,Male,Low,Strongly disagree,25
ST82Q03,Vignette Teacher Support - Homework Once a Week/Not Back in Time,Male,Low,NA,37
ST83Q01,Teacher Support - Lets Us Know We Have to Work Hard,Male,Low,Strongly agree,33
ST83Q01,Teacher Support - Lets Us Know We Have to Work Hard,Male,Low,Agree,26
ST83Q01,Teacher Support - Lets Us Know We Have to Work Hard,Male,Low,Disagree,3
ST83Q01,Teacher Support - Lets Us Know We Have to Work Hard,Male,Low,Strongly disagree,2
ST83Q01,Teacher Support - Lets Us Know We Have to Work Hard,Male,Low,NA,36
ST83Q02,Teacher Support - Provides Extra Help When Needed,Male,Low,Strongly agree,24
ST83Q02,Teacher Support - Provides Extra Help When Needed,Male,Low,Agree,26
ST83Q02,Teacher Support - Provides Extra Help When Needed,Male,Low,Disagree,11
ST83Q02,Teacher Support - Provides Extra Help When Needed,Male,Low,Strongly disagree,4
ST83Q02,Teacher Support - Provides Extra Help When Needed,Male,Low,NA,36
ST83Q03,Teacher Support - Helps Students with Learning,Male,Low,Strongly agree,24
ST83Q03,Teacher Support - Helps Students with Learning,Male,Low,Agree,28
ST83Q03,Teacher Support - Helps Students with Learning,Male,Low,Disagree,10
ST83Q03,Teacher Support - Helps Students with Learning,Male,Low,Strongly disagree,3
ST83Q03,Teacher Support - Helps Students with Learning,Male,Low,NA,36
ST83Q04,Teacher Support - Gives Opportunity to Express Opinions,Male,Low,Strongly agree,21
ST83Q04,Teacher Support - Gives Opportunity to Express Opinions,Male,Low,Agree,28
ST83Q04,Teacher Support - Gives Opportunity to Express Opinions,Male,Low,Disagree,9
ST83Q04,Teacher Support - Gives Opportunity to Express Opinions,Male,Low,Strongly disagree,6
ST83Q04,Teacher Support - Gives Opportunity to Express Opinions,Male,Low,NA,36
ST84Q01,Vignette Classroom Management - Students Frequently Interrupt/Teacher Arrives Early,Male,Low,Strongly agree,12
ST84Q01,Vignette Classroom Management - Students Frequently Interrupt/Teacher Arrives Early,Male,Low,Agree,16
ST84Q01,Vignette Classroom Management - Students Frequently Interrupt/Teacher Arrives Early,Male,Low,Disagree,27
ST84Q01,Vignette Classroom Management - Students Frequently Interrupt/Teacher Arrives Early,Male,Low,Strongly disagree,10
ST84Q01,Vignette Classroom Management - Students Frequently Interrupt/Teacher Arrives Early,Male,Low,NA,36
ST84Q02,Vignette Classroom Management - Students Are Calm/Teacher Arrives on Time,Male,Low,Strongly agree,35
ST84Q02,Vignette Classroom Management - Students Are Calm/Teacher Arrives on Time,Male,Low,Agree,21
ST84Q02,Vignette Classroom Management - Students Are Calm/Teacher Arrives on Time,Male,Low,Disagree,5
ST84Q02,Vignette Classroom Management - Students Are Calm/Teacher Arrives on Time,Male,Low,Strongly disagree,3
ST84Q02,Vignette Classroom Management - Students Are Calm/Teacher Arrives on Time,Male,Low,NA,36
ST84Q03,Vignette Classroom Management - Students Frequently Interrupt/Teacher Arrives Late,Male,Low,Strongly agree,6
ST84Q03,Vignette Classroom Management - Students Frequently Interrupt/Teacher Arrives Late,Male,Low,Agree,9
ST84Q03,Vignette Classroom Management - Students Frequently Interrupt/Teacher Arrives Late,Male,Low,Disagree,21
ST84Q03,Vignette Classroom Management - Students Frequently Interrupt/Teacher Arrives Late,Male,Low,Strongly disagree,29
ST84Q03,Vignette Classroom Management - Students Frequently Interrupt/Teacher Arrives Late,Male,Low,NA,36
ST85Q01,Classroom Management - Students Listen,Male,Low,Strongly agree,27
ST85Q01,Classroom Management - Students Listen,Male,Low,Agree,28
ST85Q01,Classroom Management - Students Listen,Male,Low,Disagree,7
ST85Q01,Classroom Management - Students Listen,Male,Low,Strongly disagree,3
ST85Q01,Classroom Management - Students Listen,Male,Low,NA,35
ST85Q02,Classroom Management - Teacher Keeps Class Orderly,Male,Low,Strongly agree,25
ST85Q02,Classroom Management - Teacher Keeps Class Orderly,Male,Low,Agree,29
ST85Q02,Classroom Management - Teacher Keeps Class Orderly,Male,Low,Disagree,7
ST85Q02,Classroom Management - Teacher Keeps Class Orderly,Male,Low,Strongly disagree,4
ST85Q02,Classroom Management - Teacher Keeps Class Orderly,Male,Low,NA,36
ST85Q03,Classroom Management - Teacher Starts On Time,Male,Low,Strongly agree,22
ST85Q03,Classroom Management - Teacher Starts On Time,Male,Low,Agree,24
ST85Q03,Classroom Management - Teacher Starts On Time,Male,Low,Disagree,14
ST85Q03,Classroom Management - Teacher Starts On Time,Male,Low,Strongly disagree,4
ST85Q03,Classroom Management - Teacher Starts On Time,Male,Low,NA,36
ST85Q04,Classroom Management - Wait Long to <Quiet Down>,Male,Low,Strongly agree,9
ST85Q04,Classroom Management - Wait Long to <Quiet Down>,Male,Low,Agree,17
ST85Q04,Classroom Management - Wait Long to <Quiet Down>,Male,Low,Disagree,21
ST85Q04,Classroom Management - Wait Long to <Quiet Down>,Male,Low,Strongly disagree,17
ST85Q04,Classroom Management - Wait Long to <Quiet Down>,Male,Low,NA,36
ST86Q01,Student-Teacher Relation - Get Along with Teachers,Male,Low,Strongly agree,19
ST86Q01,Student-Teacher Relation - Get Along with Teachers,Male,Low,Agree,33
ST86Q01,Student-Teacher Relation - Get Along with Teachers,Male,Low,Disagree,10
ST86Q01,Student-Teacher Relation - Get Along with Teachers,Male,Low,Strongly disagree,3
ST86Q01,Student-Teacher Relation - Get Along with Teachers,Male,Low,NA,36
ST86Q02,Student-Teacher Relation - Teachers Are Interested,Male,Low,Strongly agree,20
ST86Q02,Student-Teacher Relation - Teachers Are Interested,Male,Low,Agree,30
ST86Q02,Student-Teacher Relation - Teachers Are Interested,Male,Low,Disagree,11
ST86Q02,Student-Teacher Relation - Teachers Are Interested,Male,Low,Strongly disagree,3
ST86Q02,Student-Teacher Relation - Teachers Are Interested,Male,Low,NA,35
ST86Q03,Student-Teacher Relation - Teachers Listen to Students,Male,Low,Strongly agree,19
ST86Q03,Student-Teacher Relation - Teachers Listen to Students,Male,Low,Agree,29
ST86Q03,Student-Teacher Relation - Teachers Listen to Students,Male,Low,Disagree,13
ST86Q03,Student-Teacher Relation - Teachers Listen to Students,Male,Low,Strongly disagree,4
ST86Q03,Student-Teacher Relation - Teachers Listen to Students,Male,Low,NA,35
ST86Q04,Student-Teacher Relation - Teachers Help Students,Male,Low,Strongly agree,17
ST86Q04,Student-Teacher Relation - Teachers Help Students,Male,Low,Agree,30
ST86Q04,Student-Teacher Relation - Teachers Help Students,Male,Low,Disagree,12
ST86Q04,Student-Teacher Relation - Teachers Help Students,Male,Low,Strongly disagree,5
ST86Q04,Student-Teacher Relation - Teachers Help Students,Male,Low,NA,36
ST86Q05,Student-Teacher Relation - Teachers Treat Students Fair,Male,Low,Strongly agree,20
ST86Q05,Student-Teacher Relation - Teachers Treat Students Fair,Male,Low,Agree,30
ST86Q05,Student-Teacher Relation - Teachers Treat Students Fair,Male,Low,Disagree,10
ST86Q05,Student-Teacher Relation - Teachers Treat Students Fair,Male,Low,Strongly disagree,5
ST86Q05,Student-Teacher Relation - Teachers Treat Students Fair,Male,Low,NA,36
ST87Q01,Sense of Belonging - Feel Like Outsider,Male,Low,Strongly agree,5
ST87Q01,Sense of Belonging - Feel Like Outsider,Male,Low,Agree,6
ST87Q01,Sense of Belonging - Feel Like Outsider,Male,Low,Disagree,23
ST87Q01,Sense of Belonging - Feel Like Outsider,Male,Low,Strongly disagree,31
ST87Q01,Sense of Belonging - Feel Like Outsider,Male,Low,NA,35
ST87Q02,Sense of Belonging - Make Friends Easily,Male,Low,Strongly agree,25
ST87Q02,Sense of Belonging - Make Friends Easily,Male,Low,Agree,32
ST87Q02,Sense of Belonging - Make Friends Easily,Male,Low,Disagree,5
ST87Q02,Sense of Belonging - Make Friends Easily,Male,Low,Strongly disagree,2
ST87Q02,Sense of Belonging - Make Friends Easily,Male,Low,NA,36
ST87Q03,Sense of Belonging - Belong at School,Male,Low,Strongly agree,30
ST87Q03,Sense of Belonging - Belong at School,Male,Low,Agree,26
ST87Q03,Sense of Belonging - Belong at School,Male,Low,Disagree,6
ST87Q03,Sense of Belonging - Belong at School,Male,Low,Strongly disagree,2
ST87Q03,Sense of Belonging - Belong at School,Male,Low,NA,36
ST87Q04,Sense of Belonging - Feel Awkward at School,Male,Low,Strongly agree,2
ST87Q04,Sense of Belonging - Feel Awkward at School,Male,Low,Agree,7
ST87Q04,Sense of Belonging - Feel Awkward at School,Male,Low,Disagree,17
ST87Q04,Sense of Belonging - Feel Awkward at School,Male,Low,Strongly disagree,38
ST87Q04,Sense of Belonging - Feel Awkward at School,Male,Low,NA,36
ST87Q05,Sense of Belonging - Liked by Other Students,Male,Low,Strongly agree,19
ST87Q05,Sense of Belonging - Liked by Other Students,Male,Low,Agree,33
ST87Q05,Sense of Belonging - Liked by Other Students,Male,Low,Disagree,7
ST87Q05,Sense of Belonging - Liked by Other Students,Male,Low,Strongly disagree,4
ST87Q05,Sense of Belonging - Liked by Other Students,Male,Low,NA,36
ST87Q06,Sense of Belonging - Feel Lonely at School,Male,Low,Strongly agree,2
ST87Q06,Sense of Belonging - Feel Lonely at School,Male,Low,Agree,5
ST87Q06,Sense of Belonging - Feel Lonely at School,Male,Low,Disagree,15
ST87Q06,Sense of Belonging - Feel Lonely at School,Male,Low,Strongly disagree,42
ST87Q06,Sense of Belonging - Feel Lonely at School,Male,Low,NA,36
ST87Q07,Sense of Belonging - Feel Happy at School,Male,Low,Strongly agree,25
ST87Q07,Sense of Belonging - Feel Happy at School,Male,Low,Agree,28
ST87Q07,Sense of Belonging - Feel Happy at School,Male,Low,Disagree,7
ST87Q07,Sense of Belonging - Feel Happy at School,Male,Low,Strongly disagree,3
ST87Q07,Sense of Belonging - Feel Happy at School,Male,Low,NA,36
ST87Q08,Sense of Belonging - Things Are Ideal at School,Male,Low,Strongly agree,22
ST87Q08,Sense of Belonging - Things Are Ideal at School,Male,Low,Agree,26
ST87Q08,Sense of Belonging - Things Are Ideal at School,Male,Low,Disagree,11
ST87Q08,Sense of Belonging - Things Are Ideal at School,Male,Low,Strongly disagree,4
ST87Q08,Sense of Belonging - Things Are Ideal at School,Male,Low,NA,36
ST87Q09,Sense of Belonging - Satisfied at School,Male,Low,Strongly agree,23
ST87Q09,Sense of Belonging - Satisfied at School,Male,Low,Agree,26
ST87Q09,Sense of Belonging - Satisfied at School,Male,Low,Disagree,10
ST87Q09,Sense of Belonging - Satisfied at School,Male,Low,Strongly disagree,4
ST87Q09,Sense of Belonging - Satisfied at School,Male,Low,NA,36
ST88Q01,Attitude towards School - Does Little to Prepare Me for Life,Male,Low,Strongly agree,7
ST88Q01,Attitude towards School - Does Little to Prepare Me for Life,Male,Low,Agree,15
ST88Q01,Attitude towards School - Does Little to Prepare Me for Life,Male,Low,Disagree,28
ST88Q01,Attitude towards School - Does Little to Prepare Me for Life,Male,Low,Strongly disagree,15
ST88Q01,Attitude towards School - Does Little to Prepare Me for Life,Male,Low,NA,36
ST88Q02,Attitude towards School - Waste of Time,Male,Low,Strongly agree,4
ST88Q02,Attitude towards School - Waste of Time,Male,Low,Agree,10
ST88Q02,Attitude towards School - Waste of Time,Male,Low,Disagree,29
ST88Q02,Attitude towards School - Waste of Time,Male,Low,Strongly disagree,21
ST88Q02,Attitude towards School - Waste of Time,Male,Low,NA,36
ST88Q03,Attitude towards School - Gave Me Confidence,Male,Low,Strongly agree,16
ST88Q03,Attitude towards School - Gave Me Confidence,Male,Low,Agree,30
ST88Q03,Attitude towards School - Gave Me Confidence,Male,Low,Disagree,14
ST88Q03,Attitude towards School - Gave Me Confidence,Male,Low,Strongly disagree,5
ST88Q03,Attitude towards School - Gave Me Confidence,Male,Low,NA,36
ST88Q04,Attitude towards School- Useful for Job,Male,Low,Strongly agree,27
ST88Q04,Attitude towards School- Useful for Job,Male,Low,Agree,27
ST88Q04,Attitude towards School- Useful for Job,Male,Low,Disagree,7
ST88Q04,Attitude towards School- Useful for Job,Male,Low,Strongly disagree,4
ST88Q04,Attitude towards School- Useful for Job,Male,Low,NA,36
ST89Q02,Attitude toward School - Helps to Get a Job,Male,Low,Strongly agree,38
ST89Q02,Attitude toward School - Helps to Get a Job,Male,Low,Agree,21
ST89Q02,Attitude toward School - Helps to Get a Job,Male,Low,Disagree,4
ST89Q02,Attitude toward School - Helps to Get a Job,Male,Low,Strongly disagree,1
ST89Q02,Attitude toward School - Helps to Get a Job,Male,Low,NA,36
ST89Q03,Attitude toward School - Prepare for College,Male,Low,Strongly agree,39
ST89Q03,Attitude toward School - Prepare for College,Male,Low,Agree,21
ST89Q03,Attitude toward School - Prepare for College,Male,Low,Disagree,3
ST89Q03,Attitude toward School - Prepare for College,Male,Low,Strongly disagree,2
ST89Q03,Attitude toward School - Prepare for College,Male,Low,NA,36
ST89Q04,Attitude toward School - Enjoy Good Grades,Male,Low,Strongly agree,44
ST89Q04,Attitude toward School - Enjoy Good Grades,Male,Low,Agree,16
ST89Q04,Attitude toward School - Enjoy Good Grades,Male,Low,Disagree,3
ST89Q04,Attitude toward School - Enjoy Good Grades,Male,Low,Strongly disagree,1
ST89Q04,Attitude toward School - Enjoy Good Grades,Male,Low,NA,36
ST89Q05,Attitude toward School - Trying Hard is Important,Male,Low,Strongly agree,37
ST89Q05,Attitude toward School - Trying Hard is Important,Male,Low,Agree,21
ST89Q05,Attitude toward School - Trying Hard is Important,Male,Low,Disagree,4
ST89Q05,Attitude toward School - Trying Hard is Important,Male,Low,Strongly disagree,3
ST89Q05,Attitude toward School - Trying Hard is Important,Male,Low,NA,36
ST91Q01,Perceived Control - Can Succeed with Enough Effort,Male,Low,Strongly agree,44
ST91Q01,Perceived Control - Can Succeed with Enough Effort,Male,Low,Agree,17
ST91Q01,Perceived Control - Can Succeed with Enough Effort,Male,Low,Disagree,1
ST91Q01,Perceived Control - Can Succeed with Enough Effort,Male,Low,Strongly disagree,2
ST91Q01,Perceived Control - Can Succeed with Enough Effort,Male,Low,NA,36
ST91Q02,Perceived Control - My Choice Whether I Will Be Good,Male,Low,Strongly agree,28
ST91Q02,Perceived Control - My Choice Whether I Will Be Good,Male,Low,Agree,21
ST91Q02,Perceived Control - My Choice Whether I Will Be Good,Male,Low,Disagree,11
ST91Q02,Perceived Control - My Choice Whether I Will Be Good,Male,Low,Strongly disagree,4
ST91Q02,Perceived Control - My Choice Whether I Will Be Good,Male,Low,NA,36
ST91Q03,Perceived Control - Problems Prevent from Putting Effort into School,Male,Low,Strongly agree,8
ST91Q03,Perceived Control - Problems Prevent from Putting Effort into School,Male,Low,Agree,19
ST91Q03,Perceived Control - Problems Prevent from Putting Effort into School,Male,Low,Disagree,23
ST91Q03,Perceived Control - Problems Prevent from Putting Effort into School,Male,Low,Strongly disagree,14
ST91Q03,Perceived Control - Problems Prevent from Putting Effort into School,Male,Low,NA,36
ST91Q04,Perceived Control - Different Teachers Would Make Me Try Harder,Male,Low,Strongly agree,10
ST91Q04,Perceived Control - Different Teachers Would Make Me Try Harder,Male,Low,Agree,17
ST91Q04,Perceived Control - Different Teachers Would Make Me Try Harder,Male,Low,Disagree,25
ST91Q04,Perceived Control - Different Teachers Would Make Me Try Harder,Male,Low,Strongly disagree,11
ST91Q04,Perceived Control - Different Teachers Would Make Me Try Harder,Male,Low,NA,36
ST91Q05,Perceived Control - Could Perform Well if I Wanted,Male,Low,Strongly agree,32
ST91Q05,Perceived Control - Could Perform Well if I Wanted,Male,Low,Agree,25
ST91Q05,Perceived Control - Could Perform Well if I Wanted,Male,Low,Disagree,5
ST91Q05,Perceived Control - Could Perform Well if I Wanted,Male,Low,Strongly disagree,2
ST91Q05,Perceived Control - Could Perform Well if I Wanted,Male,Low,NA,37
ST91Q06,Perceived Control - Perform Poor Regardless,Male,Low,Strongly agree,5
ST91Q06,Perceived Control - Perform Poor Regardless,Male,Low,Agree,10
ST91Q06,Perceived Control - Perform Poor Regardless,Male,Low,Disagree,20
ST91Q06,Perceived Control - Perform Poor Regardless,Male,Low,Strongly disagree,28
ST91Q06,Perceived Control - Perform Poor Regardless,Male,Low,NA,36
ST93Q01,Perseverance - Give up easily,Male,Low,Very much like me,6
ST93Q01,Perseverance - Give up easily,Male,Low,Mostly like me,6
ST93Q01,Perseverance - Give up easily,Male,Low,Somewhat like me,13
ST93Q01,Perseverance - Give up easily,Male,Low,Not much like me,17
ST93Q01,Perseverance - Give up easily,Male,Low,Not at all like me,19
ST93Q01,Perseverance - Give up easily,Male,Low,NA,39
ST93Q03,Perseverance - Put off difficult problems,Male,Low,Very much like me,7
ST93Q03,Perseverance - Put off difficult problems,Male,Low,Mostly like me,15
ST93Q03,Perseverance - Put off difficult problems,Male,Low,Somewhat like me,16
ST93Q03,Perseverance - Put off difficult problems,Male,Low,Not much like me,13
ST93Q03,Perseverance - Put off difficult problems,Male,Low,Not at all like me,10
ST93Q03,Perseverance - Put off difficult problems,Male,Low,NA,39
ST93Q04,Perseverance - Remain interested,Male,Low,Very much like me,18
ST93Q04,Perseverance - Remain interested,Male,Low,Mostly like me,16
ST93Q04,Perseverance - Remain interested,Male,Low,Somewhat like me,13
ST93Q04,Perseverance - Remain interested,Male,Low,Not much like me,8
ST93Q04,Perseverance - Remain interested,Male,Low,Not at all like me,4
ST93Q04,Perseverance - Remain interested,Male,Low,NA,40
ST93Q06,Perseverance - Continue to perfection,Male,Low,Very much like me,19
ST93Q06,Perseverance - Continue to perfection,Male,Low,Mostly like me,18
ST93Q06,Perseverance - Continue to perfection,Male,Low,Somewhat like me,14
ST93Q06,Perseverance - Continue to perfection,Male,Low,Not much like me,7
ST93Q06,Perseverance - Continue to perfection,Male,Low,Not at all like me,3
ST93Q06,Perseverance - Continue to perfection,Male,Low,NA,40
ST93Q07,Perseverance - Exceed expectations,Male,Low,Very much like me,18
ST93Q07,Perseverance - Exceed expectations,Male,Low,Mostly like me,15
ST93Q07,Perseverance - Exceed expectations,Male,Low,Somewhat like me,14
ST93Q07,Perseverance - Exceed expectations,Male,Low,Not much like me,8
ST93Q07,Perseverance - Exceed expectations,Male,Low,Not at all like me,5
ST93Q07,Perseverance - Exceed expectations,Male,Low,NA,40
ST94Q05,Openness for Problem Solving - Can Handle a Lot of Information,Male,Low,Very much like me,19
ST94Q05,Openness for Problem Solving - Can Handle a Lot of Information,Male,Low,Mostly like me,21
ST94Q05,Openness for Problem Solving - Can Handle a Lot of Information,Male,Low,Somewhat like me,13
ST94Q05,Openness for Problem Solving - Can Handle a Lot of Information,Male,Low,Not much like me,5
ST94Q05,Openness for Problem Solving - Can Handle a Lot of Information,Male,Low,Not at all like me,3
ST94Q05,Openness for Problem Solving - Can Handle a Lot of Information,Male,Low,NA,39
ST94Q06,Openness for Problem Solving - Quick to Understand,Male,Low,Very much like me,19
ST94Q06,Openness for Problem Solving - Quick to Understand,Male,Low,Mostly like me,24
ST94Q06,Openness for Problem Solving - Quick to Understand,Male,Low,Somewhat like me,13
ST94Q06,Openness for Problem Solving - Quick to Understand,Male,Low,Not much like me,3
ST94Q06,Openness for Problem Solving - Quick to Understand,Male,Low,Not at all like me,2
ST94Q06,Openness for Problem Solving - Quick to Understand,Male,Low,NA,39
ST94Q09,Openness for Problem Solving - Seek Explanations,Male,Low,Very much like me,19
ST94Q09,Openness for Problem Solving - Seek Explanations,Male,Low,Mostly like me,22
ST94Q09,Openness for Problem Solving - Seek Explanations,Male,Low,Somewhat like me,14
ST94Q09,Openness for Problem Solving - Seek Explanations,Male,Low,Not much like me,3
ST94Q09,Openness for Problem Solving - Seek Explanations,Male,Low,Not at all like me,1
ST94Q09,Openness for Problem Solving - Seek Explanations,Male,Low,NA,40
ST94Q10,Openness for Problem Solving - Can Link Facts,Male,Low,Very much like me,18
ST94Q10,Openness for Problem Solving - Can Link Facts,Male,Low,Mostly like me,22
ST94Q10,Openness for Problem Solving - Can Link Facts,Male,Low,Somewhat like me,15
ST94Q10,Openness for Problem Solving - Can Link Facts,Male,Low,Not much like me,4
ST94Q10,Openness for Problem Solving - Can Link Facts,Male,Low,Not at all like me,1
ST94Q10,Openness for Problem Solving - Can Link Facts,Male,Low,NA,39
ST94Q14,Openness for Problem Solving - Like to Solve Complex Problems,Male,Low,Very much like me,14
ST94Q14,Openness for Problem Solving - Like to Solve Complex Problems,Male,Low,Mostly like me,14
ST94Q14,Openness for Problem Solving - Like to Solve Complex Problems,Male,Low,Somewhat like me,15
ST94Q14,Openness for Problem Solving - Like to Solve Complex Problems,Male,Low,Not much like me,10
ST94Q14,Openness for Problem Solving - Like to Solve Complex Problems,Male,Low,Not at all like me,7
ST94Q14,Openness for Problem Solving - Like to Solve Complex Problems,Male,Low,NA,39
ST96Q01,Problem Text Message - Press every button,Male,Low,definitely do this,26
ST96Q01,Problem Text Message - Press every button,Male,Low,probably do this,18
ST96Q01,Problem Text Message - Press every button,Male,Low,probably not do this,8
ST96Q01,Problem Text Message - Press every button,Male,Low,definitely not do this,8
ST96Q01,Problem Text Message - Press every button,Male,Low,NA,39
ST96Q02,Problem Text Message - Trace steps,Male,Low,definitely do this,35
ST96Q02,Problem Text Message - Trace steps,Male,Low,probably do this,20
ST96Q02,Problem Text Message - Trace steps,Male,Low,probably not do this,4
ST96Q02,Problem Text Message - Trace steps,Male,Low,definitely not do this,2
ST96Q02,Problem Text Message - Trace steps,Male,Low,NA,39
ST96Q03,Problem Text Message - Manual,Male,Low,definitely do this,16
ST96Q03,Problem Text Message - Manual,Male,Low,probably do this,16
ST96Q03,Problem Text Message - Manual,Male,Low,probably not do this,15
ST96Q03,Problem Text Message - Manual,Male,Low,definitely not do this,15
ST96Q03,Problem Text Message - Manual,Male,Low,NA,39
ST96Q05,Problem Text Message - Ask a friend,Male,Low,definitely do this,22
ST96Q05,Problem Text Message - Ask a friend,Male,Low,probably do this,24
ST96Q05,Problem Text Message - Ask a friend,Male,Low,probably not do this,9
ST96Q05,Problem Text Message - Ask a friend,Male,Low,definitely not do this,5
ST96Q05,Problem Text Message - Ask a friend,Male,Low,NA,39
ST101Q01,Problem Route Selection - Read brochure,Male,Low,1,27
